"Time","Subsystem #1|CTLs|Vars|Vrms_1","Subsystem #1|CTLs|Vars|Vrms_10","Subsystem #1|CTLs|Vars|Vrms_11","Subsystem #1|CTLs|Vars|Vrms_12","Subsystem #1|CTLs|Vars|Vrms_13","Subsystem #1|CTLs|Vars|Vrms_14","Subsystem #1|CTLs|Vars|Vrms_2","Subsystem #1|CTLs|Vars|Vrms_3","Subsystem #1|CTLs|Vars|Vrms_4","Subsystem #1|CTLs|Vars|Vrms_5","Subsystem #1|CTLs|Vars|Vrms_6","Subsystem #1|CTLs|Vars|Vrms_8","Subsystem #1|CTLs|Vars|Vrms_9"
0.41415,10.41838877,9.84056764,9.994994022,10.0495494,9.978563653,9.702027985,10.12982271,9.657781096,9.738601117,9.788810596,10.23575125,10.48085534,9.860698605
0.4142,10.41850239,9.840874568,9.99529761,10.04985683,9.978874442,9.702347843,10.13004727,9.658073965,9.738896957,9.789112907,10.23604836,10.48117679,9.861004289
0.41425,10.41861615,9.84118238,9.995602055,10.05016517,9.979186179,9.702668746,10.13027224,9.658367799,9.73919338,9.789415959,10.23634627,10.48149973,9.861310868
0.4143,10.41873004,9.841491063,9.995907343,10.05047439,9.979498853,9.702990681,10.13049761,9.658662586,9.739490375,9.789719724,10.23664497,10.48182413,9.861618329
0.41435,10.41884407,9.841800604,9.996213463,10.05078448,9.979812451,9.703313633,10.13072337,9.658958319,9.739787934,9.790024182,10.23694445,10.48214996,9.861926659
0.4144,10.41895825,9.842110991,9.996520403,10.05109543,9.98012696,9.703637588,10.13094951,9.659254987,9.740086055,9.790329317,10.2372447,10.48247719,9.862235846
0.41445,10.41907257,9.842422212,9.996828151,10.05140723,9.980442366,9.70396253,10.13117602,9.659552569,9.740384729,9.790635093,10.23754571,10.48280577,9.862545878
0.4145,10.41918703,9.842734253,9.997136692,10.05171987,9.980758652,9.704288443,10.13140287,9.659851041,9.74068394,9.790941477,10.23784746,10.48313567,9.862856742
0.41455,10.41930163,9.843047101,9.997446011,10.05203331,9.981075801,9.704615312,10.13163006,9.66015039,9.740983673,9.791248466,10.23814995,10.48346686,9.863168424
0.4146,10.41941635,9.84336074,9.997756098,10.05234756,9.9813938,9.704943119,10.13185759,9.660450606,9.741283914,9.791556068,10.23845315,10.48379929,9.863480908
0.41465,10.41953115,9.843675156,9.998066939,10.0526626,9.981712635,9.705271847,10.13208545,9.660751683,9.741584651,9.791864273,10.23875706,10.48413292,9.863794178
0.4147,10.41964604,9.843990335,9.998378523,10.05297842,9.982032294,9.705601479,10.13231364,9.661053605,9.741885869,9.792173065,10.23906168,10.48446772,9.86410822
0.41475,10.41976102,9.844306261,9.998690835,10.05329501,9.98235276,9.705931996,10.13254216,9.661356355,9.742187558,9.792482409,10.23936699,10.48480364,9.864423018
0.4148,10.41987612,9.844622919,9.999003859,10.05361234,9.982674017,9.706263382,10.13277099,9.661659916,9.742489708,9.792792261,10.23967297,10.48514065,9.864738557
0.41485,10.41999133,9.844940294,9.999317577,10.0539304,9.982996046,9.706595618,10.1330001,9.661964282,9.742792311,9.793102592,10.2399796,10.48547871,9.865054821
0.4149,10.42010668,9.845258368,9.999631974,10.05424917,9.983318827,9.706928684,10.1332295,9.662269445,9.74309535,9.793413406,10.24028687,10.48581777,9.865371794
0.41495,10.42022214,9.845577126,9.999947036,10.05456864,9.983642344,9.707262561,10.13345919,9.662575395,9.743398814,9.793724693,10.24059477,10.4861578,9.86568946
0.415,10.42033772,9.845896551,10.00026275,10.05488879,9.98396658,9.70759723,10.13368914,9.662882111,9.743702691,9.794036426,10.24090328,10.48649875,9.866007801
0.41505,10.42045339,9.846216628,10.00057909,10.0552096,9.984291518,9.707932669,10.13391934,9.663189571,9.744006972,9.794348592,10.24121239,10.48684059,9.866326802
0.4151,10.42056915,9.84653734,10.00089606,10.05553106,9.984617142,9.708268862,10.13414978,9.663497763,9.744311644,9.794661191,10.2415221,10.48718327,9.866646446
0.41515,10.42068499,9.846858671,10.00121363,10.05585316,9.984943436,9.708605786,10.13438045,9.663806674,9.744616696,9.794974217,10.24183238,10.48752675,9.866966717
0.4152,10.4208009,9.847180606,10.00153179,10.05617587,9.985270384,9.708943425,10.13461132,9.664116289,9.744922117,9.795287643,10.24214323,10.48787099,9.867287597
0.41525,10.42091688,9.847503128,10.00185053,10.0564992,9.98559797,9.709281758,10.13484241,9.664426592,9.745227897,9.795601443,10.24245463,10.48821594,9.867609072
0.4153,10.42103293,9.847826222,10.00216983,10.05682311,9.985926177,9.709620767,10.1350737,9.664737564,9.745534027,9.795915592,10.24276657,10.48856158,9.867931126
0.41535,10.42114906,9.848149872,10.00248968,10.05714758,9.986254983,9.709960431,10.13530519,9.66504919,9.745840494,9.796230052,10.24307903,10.48890786,9.868253741
0.4154,10.42126526,9.848474059,10.00281005,10.05747261,9.986584369,9.71030073,10.13553686,9.665361458,9.746147286,9.796544782,10.24339198,10.48925472,9.868576901
0.41545,10.42138155,9.848798766,10.00313092,10.05779817,9.986914312,9.710641642,10.13576869,9.665674353,9.746454384,9.796859758,10.24370541,10.48960214,9.868900588
0.4155,10.42149791,9.849123972,10.00345228,10.05812423,9.98724479,9.710983146,10.13600066,9.66598786,9.746761769,9.797174976,10.24401931,10.48995006,9.869224782
0.41555,10.42161433,9.84944966,10.00377411,10.05845078,9.987575785,9.711325217,10.13623278,9.666301961,9.747069422,9.797490435,10.24433365,10.49029843,9.869549463
0.4156,10.42173078,9.849775809,10.0040964,10.0587778,9.987907279,9.711667834,10.13646502,9.666616639,9.747377325,9.797806133,10.24464844,10.49064722,9.869874609
0.41565,10.42184727,9.8501024,10.00441912,10.05910529,9.988239254,9.712010974,10.13669738,9.666931874,9.747685461,9.798122049,10.24496365,10.49099637,9.870200201
0.4157,10.42196379,9.850429413,10.00474227,10.05943321,9.988571693,9.712354615,10.13692984,9.667247645,9.747993816,9.798438149,10.24527926,10.49134584,9.870526218
0.41575,10.42208035,9.850756829,10.00506581,10.05976155,9.988904573,9.712698733,10.13716238,9.667563928,9.748302379,9.798754404,10.24559527,10.49169559,9.870852641
0.4158,10.42219697,9.851084629,10.00538973,10.06009029,9.989237874,9.713043306,10.13739498,9.667880708,9.748611138,9.799070783,10.24591165,10.49204557,9.87117945
0.41585,10.42231363,9.851412791,10.00571401,10.06041941,9.989571572,9.713388311,10.13762766,9.668197967,9.748920081,9.799387257,10.24622837,10.49239574,9.871506626
0.4159,10.42243032,9.851741297,10.00603863,10.06074889,9.989905643,9.713733723,10.13786038,9.668515685,9.749229196,9.799703801,10.24654542,10.49274606,9.87183415
0.41595,10.42254705,9.852070127,10.00636358,10.0610787,9.990240066,9.714079518,10.13809316,9.668833838,9.749538466,9.800020397,10.24686279,10.49309647,9.872162001
0.416,10.42266379,9.85239926,10.00668882,10.06140882,9.990574818,9.714425673,10.13832596,9.669152406,9.749847875,9.800337029,10.24718045,10.49344694,9.872490158
0.41605,10.42278053,9.852728675,10.00701434,10.06173923,9.990909877,9.714772162,10.13855877,9.669471373,9.750157406,9.800653677,10.24749838,10.49379741,9.872818601
0.4161,10.42289727,9.853058353,10.00734013,10.06206992,9.991245222,9.715118962,10.13879157,9.669790722,9.75046704,9.800970325,10.24781657,10.49414785,9.873147308
0.41615,10.42301399,9.853388271,10.00766615,10.06240086,9.991580833,9.715466048,10.13902436,9.670110438,9.750776757,9.801286961,10.24813501,10.49449819,9.873476257
0.4162,10.42313071,9.853718409,10.00799241,10.06273203,9.991916688,9.715813396,10.13925712,9.670430497,9.751086542,9.801603562,10.24845367,10.49484841,9.873805426
0.41625,10.42324742,9.854048745,10.00831886,10.06306342,9.992252766,9.71616098,10.13948984,9.670750879,9.751396378,9.801920101,10.24877254,10.49519845,9.874134794
0.4163,10.42336413,9.854379258,10.0086455,10.06339499,9.992589044,9.716508776,10.13972251,9.671071559,9.751706253,9.802236542,10.24909159,10.49554826,9.874464339
0.41635,10.42348084,9.854709927,10.0089723,10.06372674,9.992925497,9.716856759,10.13995511,9.671392518,9.752016151,9.802552855,10.24941081,10.4958978,9.874794039
0.4164,10.42359756,9.855040728,10.00929923,10.06405863,9.9932621,9.717204903,10.14018762,9.671713732,9.752326058,9.802869013,10.24973017,10.49624704,9.875123873
0.41645,10.42371426,9.855371641,10.00962628,10.06439064,9.99359883,9.717553182,10.14042005,9.672035181,9.752635958,9.803185003,10.25004965,10.49659591,9.875453819
0.4165,10.42383094,9.855702644,10.00995343,10.06472274,9.993935662,9.717901571,10.14065237,9.672356842,9.752945833,9.803500819,10.25036924,10.49694438,9.875783855
0.41655,10.42394757,9.856033716,10.01028065,10.06505493,9.994272577,9.718250044,10.14088459,9.672678695,9.753255665,9.80381645,10.25068892,10.49729239,9.876113959
0.4166,10.42406416,9.856364835,10.01060794,10.06538718,9.994609553,9.718598576,10.14111668,9.673000717,9.75356544,9.804131873,10.25100867,10.49763992,9.876444108
0.41665,10.42418069,9.85669598,10.01093526,10.06571947,9.994946569,9.718947142,10.14134863,9.67332289,9.753875144,9.804447059,10.25132847,10.4979869,9.876774281
0.4167,10.42429716,9.857027129,10.01126259,10.06605178,9.9952836,9.719295716,10.14158043,9.673645193,9.754184761,9.804761978,10.25164831,10.4983333,9.877104457
0.41675,10.4244136,9.857358261,10.01158993,10.06638408,9.995620623,9.719644275,10.14181206,9.673967609,9.754494278,9.805076601,10.25196816,10.49867907,9.877434614
0.4168,10.42452998,9.857689355,10.01191723,10.06671635,9.995957614,9.719992792,10.14204351,9.674290117,9.754803679,9.805390904,10.252288,10.49902417,9.877764731
0.41685,10.42464632,9.858020387,10.01224449,10.06704857,9.996294547,9.720341241,10.14227478,9.674612695,9.755112948,9.805704864,10.2526078,10.49936855,9.878094785
0.4169,10.4247626,9.858351338,10.01257167,10.06738071,9.996631399,9.720689597,10.14250583,9.67493532,9.755422066,9.806018465,10.25292756,10.49971217,9.878424754
0.41695,10.42487882,9.858682183,10.01289877,10.06771276,9.996968147,9.721037833,10.14273667,9.675257968,9.755731016,9.806331689,10.25324724,10.50005499,9.878754616
0.417,10.42499496,9.859012901,10.01322575,10.06804469,9.997304767,9.721385924,10.14296728,9.675580617,9.756039781,9.806644523,10.25356684,10.50039696,9.879084347
0.41705,10.42511103,9.859343471,10.0135526,10.06837648,9.997641239,9.721733844,10.14319764,9.675903246,9.756348344,9.806956949,10.25388634,10.50073804,9.879413926
0.4171,10.42522701,9.859673869,10.0138793,10.06870811,9.99797754,9.722081568,10.14342774,9.676225832,9.756656689,9.807268952,10.25420571,10.50107819,9.879743329
0.41715,10.42534289,9.860004076,10.01420582,10.06903956,9.998313648,9.722429071,10.14365758,9.676548353,9.756964801,9.80758051,10.25452494,10.50141735,9.880072535
0.4172,10.42545868,9.860334069,10.01453216,10.06937081,9.99864954,9.722776327,10.14388715,9.676870787,9.757272666,9.807891597,10.254844,10.5017555,9.880401523
0.41725,10.42557438,9.860663826,10.01485827,10.06970184,9.998985193,9.723123311,10.14411644,9.677193113,9.757580272,9.80820218,10.25516289,10.50209258,9.88073027
0.4173,10.42568998,9.860993327,10.01518415,10.07003261,9.999320582,9.723469999,10.14434543,9.67751531,9.757887604,9.808512227,10.25548157,10.50242857,9.881058756
0.41735,10.4258055,9.86132255,10.01550978,10.07036312,9.999655682,9.723816364,10.1445741,9.677837358,9.758194648,9.808821717,10.25580002,10.50276341,9.88138696
0.4174,10.42592091,9.861651472,10.01583512,10.07069333,9.999990468,9.724162381,10.14480245,9.678159236,9.758501386,9.809130638,10.25611822,10.50309708,9.881714859
0.41745,10.42603621,9.861980073,10.01616016,10.07102322,10.00032492,9.724508025,10.14503047,9.678480925,9.758807801,9.809438979,10.25643615,10.50342951,9.882042431
0.4175,10.42615139,9.862308331,10.01648487,10.07135277,10.00065901,9.72485327,10.14525813,9.678802401,9.759113876,9.80974673,10.25675381,10.50376069,9.882369654
0.41755,10.42626644,9.862636224,10.01680925,10.07168197,10.00099272,9.725198091,10.14548544,9.679123642,9.759419594,9.810053875,10.25707116,10.50409055,9.882696506
0.4176,10.42638135,9.862963731,10.01713327,10.07201079,10.00132604,9.725542465,10.14571237,9.679444626,9.759724941,9.810360392,10.2573882,10.50441908,9.883022965
0.41765,10.42649614,9.863290832,10.01745691,10.07233922,10.00165893,9.725886366,10.14593891,9.679765332,9.760029903,9.810666258,10.2577049,10.50474622,9.883349011
0.4177,10.4266108,9.863617506,10.01778015,10.07266723,10.00199138,9.72622977,10.14616506,9.680085738,9.760334466,9.810971447,10.25802124,10.50507194,9.883674621
0.41775,10.42672532,9.863943731,10.01810297,10.07299479,10.00232336,9.726572654,10.14639081,9.680405823,9.760638618,9.811275937,10.25833721,10.50539621,9.883999777
0.4178,10.42683971,9.864269487,10.01842535,10.07332189,10.00265485,9.726914993,10.14661614,9.680725565,9.760942343,9.811579707,10.25865278,10.50571898,9.884324456
0.41785,10.42695396,9.864594754,10.01874726,10.07364851,10.00298582,9.727256762,10.14684105,9.681044942,9.761245627,9.811882739,10.25896793,10.50604022,9.884648639
0.4179,10.42706806,9.86491951,10.01906869,10.07397462,10.00331626,9.727597938,10.14706553,9.681363933,9.761548457,9.812185016,10.25928264,10.50635989,9.884972304
0.41795,10.42718201,9.865243736,10.01938961,10.07430021,10.00364614,9.727938496,10.14728956,9.681682519,9.761850816,9.812486523,10.2595969,10.50667796,9.88529543
0.418,10.42729579,9.865567412,10.01971002,10.07462525,10.00397544,9.728278413,10.14751313,9.68200068,9.762152689,9.812787248,10.25991069,10.50699439,9.885617998
0.41805,10.42740941,9.865890516,10.02002988,10.07494972,10.00430415,9.728617666,10.14773624,9.682318397,9.762454062,9.813087178,10.26022399,10.50730915,9.885939987
0.4181,10.42752286,9.86621303,10.02034919,10.0752736,10.00463223,9.728956231,10.14795887,9.68263565,9.762754921,9.813386298,10.26053678,10.5076222,9.886261376
0.41815,10.42763613,9.866534933,10.02066792,10.07559689,10.00495967,9.729294085,10.14818101,9.682952418,9.763055252,9.813684586,10.26084905,10.50793351,9.886582145
0.4182,10.42774923,9.866856207,10.02098605,10.07591954,10.00528646,9.729631207,10.14840265,9.68326868,9.763355043,9.813982021,10.26116078,10.50824304,9.886902275
0.41825,10.42786216,9.867176832,10.02130356,10.07624156,10.00561256,9.729967574,10.14862379,9.683584416,9.763654283,9.81427858,10.26147195,10.50855077,9.887221747
0.4183,10.42797492,9.867496788,10.02162044,10.0765629,10.00593795,9.730303163,10.1488444,9.683899607,9.763952957,9.814574246,10.26178253,10.50885667,9.887540542
0.41835,10.4280875,9.867816057,10.02193666,10.07688357,10.00626262,9.730637952,10.14906449,9.684214231,9.764251054,9.814869007,10.26209252,10.50916069,9.88785864
0.4184,10.42819989,9.868134621,10.02225221,10.07720352,10.00658655,9.730971919,10.14928404,9.684528269,9.764548559,9.815162852,10.26240189,10.50946282,9.888176023
0.41845,10.42831208,9.86845246,10.02256707,10.07752276,10.00690971,9.731305042,10.14950306,9.684841702,9.764845458,9.815455772,10.26271064,10.50976302,9.888492672
0.4185,10.42842408,9.868769556,10.02288122,10.07784125,10.00723209,9.731637301,10.14972152,9.685154509,9.765141739,9.815747751,10.26301873,10.51006126,9.888808567
0.41855,10.42853587,9.869085892,10.02319465,10.07815898,10.00755367,9.731968673,10.14993942,9.685466674,9.76543739,9.816038775,10.26332617,10.51035751,9.889123692
0.4186,10.42864746,9.869401449,10.02350734,10.07847594,10.00787443,9.73229914,10.15015675,9.685778176,9.765732399,9.816328826,10.26363292,10.51065175,9.889438027
0.41865,10.42875884,9.86971621,10.02381926,10.07879211,10.00819434,9.732628679,10.1503735,9.686089001,9.766026755,9.816617887,10.26393898,10.51094395,9.889751556
0.4187,10.42887001,9.870030158,10.02413041,10.07910746,10.0085134,9.732957272,10.15058967,9.686399128,9.766320446,9.816905942,10.26424432,10.51123409,9.89006426
0.41875,10.42898098,9.870343275,10.02444077,10.07942198,10.00883158,9.733284898,10.15080524,9.686708541,9.766613461,9.817192978,10.26454893,10.51152213,9.890376123
0.4188,10.42909173,9.870655544,10.02475031,10.07973565,10.00914887,9.733611537,10.15102021,9.68701722,9.766905789,9.81747898,10.2648528,10.51180805,9.890687128
0.41885,10.42920226,9.870966949,10.02505903,10.08004846,10.00946524,9.73393717,10.15123457,9.687325148,9.767197418,9.817763939,10.26515591,10.51209184,9.890997258
0.4189,10.42931258,9.871277474,10.0253669,10.08036038,10.00978068,9.734261778,10.15144832,9.687632308,9.767488336,9.818047844,10.26545824,10.51237345,9.891306496
0.41895,10.42942267,9.871587102,10.02567392,10.08067141,10.01009517,9.734585341,10.15166143,9.687938681,9.767778534,9.818330687,10.26575977,10.51265288,9.891614826
0.419,10.42953253,9.871895817,10.02598006,10.08098152,10.01040869,9.734907843,10.15187392,9.688244252,9.768067998,9.818612458,10.26606051,10.5129301,9.891922231
0.41905,10.42964215,9.872203604,10.02628531,10.0812907,10.01072124,9.735229263,10.15208577,9.688549002,9.768356721,9.818893147,10.26636042,10.51320509,9.892228696
0.4191,10.42975154,9.872510448,10.02658966,10.08159894,10.01103279,9.735549587,10.15229697,9.688852916,9.768644692,9.819172739,10.26665951,10.51347782,9.892534207
0.41915,10.42986069,9.872816333,10.02689309,10.08190622,10.01134332,9.735868795,10.15250752,9.689155978,9.768931902,9.819451221,10.26695774,10.51374829,9.892838747
0.4192,10.42996961,9.873121247,10.02719559,10.08221252,10.01165283,9.736186871,10.15271742,9.689458171,9.769218342,9.819728578,10.26725511,10.51401646,9.893142303
0.41925,10.43007829,9.873425173,10.02749714,10.08251783,10.01196129,9.736503799,10.15292665,9.689759482,9.769504004,9.820004799,10.26755161,10.51428233,9.89344486
0.4193,10.43018672,9.873728098,10.02779773,10.08282214,10.01226868,9.736819562,10.15313522,9.690059894,9.769788878,9.820279877,10.26784721,10.51454587,9.893746404
0.41935,10.43029491,9.874030008,10.02809734,10.08312542,10.01257501,9.737134144,10.15334311,9.690359393,9.770072953,9.820553806,10.26814192,10.51480707,9.894046921
0.4194,10.43040285,9.874330889,10.02839597,10.08342768,10.01288024,9.737447529,10.15355032,9.690657964,9.770356222,9.820826578,10.2684357,10.51506591,9.894346398
0.41945,10.43051054,9.874630729,10.02869359,10.08372888,10.01318437,9.737759702,10.15375684,9.690955593,9.770638675,9.821098188,10.26872856,10.51532238,9.89464482
0.4195,10.43061797,9.874929514,10.0289902,10.08402902,10.01348738,9.738070648,10.15396268,9.691252265,9.770920303,9.821368626,10.26902048,10.51557646,9.894942176
0.41955,10.43072514,9.875227233,10.02928579,10.0843281,10.01378926,9.738380353,10.15416782,9.691547966,9.771201101,9.821637886,10.26931145,10.51582814,9.895238452
0.4196,10.43083205,9.875523872,10.02958034,10.08462609,10.01408999,9.738688804,10.15437226,9.691842684,9.771481059,9.821905958,10.26960146,10.51607741,9.895533636
0.41965,10.43093871,9.875819421,10.02987384,10.08492298,10.01438957,9.738995986,10.15457599,9.692136404,9.771760172,9.822172833,10.26989049,10.51632425,9.895827717
0.4197,10.4310451,9.876113868,10.03016628,10.08521876,10.01468799,9.739301886,10.15477902,9.692429114,9.772038433,9.822438504,10.27017854,10.51656866,9.896120684
0.41975,10.43115123,9.876407201,10.03045764,10.08551342,10.01498522,9.739606492,10.15498133,9.6927208,9.772315835,9.822702964,10.27046559,10.51681062,9.896412525
0.4198,10.4312571,9.87669941,10.03074793,10.08580695,10.01528125,9.739909791,10.15518294,9.693011451,9.772592371,9.822966208,10.27075163,10.51705012,9.896703229
0.41985,10.4313627,9.876990485,10.03103712,10.08609934,10.01557609,9.740211771,10.15538382,9.693301056,9.772868035,9.823228231,10.27103666,10.51728717,9.896992787
0.4199,10.43146802,9.877280415,10.03132521,10.08639057,10.0158697,9.74051242,10.15558398,9.693589602,9.77314282,9.82348903,10.27132065,10.51752174,9.897281187
0.41995,10.43157308,9.877569192,10.03161218,10.08668064,10.0161621,9.740811728,10.15578342,9.693877078,9.773416721,9.823748602,10.27160361,10.51775384,9.89756842
0.42,10.43167786,9.877856804,10.03189803,10.08696953,10.01645325,9.741109683,10.15598212,9.694163475,9.773689732,9.824006943,10.27188553,10.51798345,9.897854478
0.42005,10.43178237,9.878143244,10.03218276,10.08725725,10.01674317,9.741406275,10.1561801,9.694448781,9.773961847,9.824264048,10.27216639,10.51821058,9.89813935
0.4201,10.4318866,9.878428503,10.03246634,10.08754377,10.01703182,9.741701495,10.15637735,9.694732986,9.774233063,9.824519913,10.27244619,10.51843522,9.898423028
0.42015,10.43199055,9.878712573,10.03274877,10.08782909,10.01731922,9.741995333,10.15657386,9.69501608,9.774503374,9.824774533,10.27272492,10.51865735,9.898705504
0.4202,10.43209423,9.878995445,10.03303005,10.08811321,10.01760534,9.74228778,10.15676963,9.695298055,9.774772776,9.825027905,10.27300257,10.518877,9.89898677
0.42025,10.43219763,9.879277113,10.03331017,10.08839611,10.01789018,9.742578828,10.15696467,9.6955789,9.775041266,9.825280027,10.27327913,10.51909414,9.899266819
0.4203,10.43230075,9.879557568,10.03358911,10.08867778,10.01817374,9.742868468,10.15715897,9.695858606,9.77530884,9.825530899,10.2735546,10.51930878,9.899545645
0.42035,10.43240359,9.879836806,10.03386688,10.08895822,10.01845599,9.743156693,10.15735253,9.696137166,9.775575493,9.825780519,10.27382897,10.51952093,9.899823239
0.4204,10.43250614,9.880114818,10.03414346,10.08923743,10.01873695,9.743443496,10.15754534,9.696414572,9.775841223,9.826028888,10.27410223,10.51973057,9.900099595
0.42045,10.43260841,9.8803916,10.03441886,10.08951539,10.0190166,9.743728869,10.15773742,9.696690815,9.776106026,9.826276006,10.27437438,10.51993772,9.900374709
0.4205,10.4327104,9.880667145,10.03469305,10.0897921,10.01929493,9.744012807,10.15792875,9.696965889,9.7763699,9.82652187,10.2746454,10.52014238,9.900648574
0.42055,10.4328121,9.880941449,10.03496605,10.09006756,10.01957194,9.744295304,10.15811934,9.697239788,9.776632843,9.826766482,10.27491531,10.52034455,9.900921185
0.4206,10.43291352,9.881214507,10.03523784,10.09034175,10.01984763,9.744576354,10.15830919,9.697512504,9.776894853,9.827009841,10.27518408,10.52054423,9.901192538
0.42065,10.43301466,9.881486315,10.03550842,10.09061468,10.02012199,9.744855954,10.1584983,9.697784031,9.777155927,9.827251947,10.27545172,10.52074143,9.901462628
0.4207,10.43311551,9.881756867,10.03577779,10.09088634,10.02039501,9.745134097,10.15868667,9.698054365,9.777416065,9.827492803,10.27571821,10.52093615,9.901731452
0.42075,10.43321607,9.882026162,10.03604593,10.09115673,10.02066669,9.74541078,10.15887429,9.698323499,9.777675266,9.82773241,10.27598357,10.52112841,9.901999005
0.4208,10.43331635,9.882294196,10.03631286,10.09142584,10.02093703,9.745686001,10.15906118,9.698591429,9.777933527,9.827970771,10.27624777,10.52131821,9.902265286
0.42085,10.43341634,9.882560965,10.03657856,10.09169367,10.02120602,9.745959755,10.15924732,9.69885815,9.778190849,9.828207889,10.27651083,10.52150556,9.902530291
0.4209,10.43351604,9.882826468,10.03684303,10.09196021,10.02147366,9.74623204,10.15943273,9.699123657,9.778447231,9.828443767,10.27677273,10.52169047,9.902794017
0.42095,10.43361546,9.883090703,10.03710627,10.09222547,10.02173996,9.746502854,10.15961741,9.699387949,9.778702674,9.828678408,10.27703348,10.52187295,9.903056464
0.421,10.43371459,9.883353668,10.03736828,10.09248945,10.0220049,9.746772196,10.15980135,9.69965102,9.778957177,9.828911818,10.27729307,10.52205301,9.903317629
0.42105,10.43381344,9.883615361,10.03762906,10.09275213,10.02226849,9.747040064,10.15998456,9.699912868,9.779210741,9.829143998,10.27755149,10.52223066,9.903577512
0.4211,10.433912,9.883875784,10.0378886,10.09301352,10.02253072,9.747306458,10.16016704,9.70017349,9.779463367,9.829374954,10.27780876,10.52240592,9.903836112
0.42115,10.43401028,9.884134934,10.03814691,10.09327363,10.02279159,9.747571377,10.1603488,9.700432885,9.779715057,9.82960469,10.27806486,10.5225788,9.904093429
0.4212,10.43410827,9.884392812,10.03840398,10.09353244,10.02305111,9.747834823,10.16052983,9.700691051,9.779965811,9.829833212,10.2783198,10.52274931,9.904349463
0.42125,10.43420598,9.884649418,10.03865981,10.09378996,10.02330928,9.748096795,10.16071014,9.700947987,9.780215632,9.830060526,10.27857357,10.52291748,9.904604215
0.4213,10.4343034,9.884904754,10.03891441,10.09404619,10.02356609,9.748357295,10.16088974,9.701203691,9.780464521,9.830286638,10.27882618,10.5230833,9.904857685
0.42135,10.43440054,9.885158821,10.03916778,10.09430113,10.02382154,9.748616325,10.16106862,9.701458163,9.780712481,9.830511555,10.27907762,10.52324681,9.905109876
0.4214,10.4344974,9.88541162,10.03941992,10.09455478,10.02407565,9.748873887,10.1612468,9.701711403,9.780959514,9.830735284,10.2793279,10.52340802,9.905360789
0.42145,10.43459398,9.885663154,10.03967082,10.09480714,10.0243284,9.749129983,10.16142427,9.701963412,9.781205624,9.830957831,10.27957702,10.52356695,9.905610426
0.4215,10.43469028,9.885913424,10.03992049,10.09505822,10.02457981,9.749384618,10.16160104,9.702214189,9.781450813,9.831179206,10.27982498,10.52372362,9.90585879
0.42155,10.43478631,9.886162435,10.04016894,10.09530802,10.02482987,9.749637793,10.16177711,9.702463737,9.781695085,9.831399415,10.28007177,10.52387805,9.906105884
0.4216,10.43488205,9.88641019,10.04041616,10.09555654,10.02507859,9.749889514,10.16195249,9.702712057,9.781938444,9.831618468,10.28031741,10.52403025,9.906351712
0.42165,10.43497752,9.886656691,10.04066217,10.09580379,10.02532597,9.750139786,10.16212718,9.702959151,9.782180893,9.831836373,10.2805619,10.52418026,9.906596277
0.4217,10.43507271,9.886901944,10.04090695,10.09604976,10.02557202,9.750388612,10.16230119,9.703205307,9.782422438,9.83205314,10.28080523,10.52432809,9.906839585
0.42175,10.43516763,9.887145952,10.04115053,10.09629447,10.02581674,9.750635999,10.16247453,9.703450605,9.782663083,9.832268778,10.28104741,10.52447376,9.907081639
0.4218,10.43526228,9.887388722,10.04139289,10.09653791,10.02606014,9.750881953,10.16264719,9.703694641,9.782902833,9.832483297,10.28128845,10.52461731,9.907322445
0.42185,10.43535666,9.887630258,10.04163406,10.09678009,10.02630222,9.75112648,10.16281919,9.703937434,9.783141703,9.832696706,10.28152834,10.52475875,9.907562009
0.4219,10.43545077,9.887870568,10.04187402,10.09702103,10.02654298,9.751369588,10.1629906,9.704179015,9.78337976,9.832909024,10.2817671,10.52489813,9.907800341
0.42195,10.43554462,9.888109665,10.0421128,10.09726072,10.02678245,9.751611287,10.16316161,9.704419335,9.783617108,9.833120299,10.28200474,10.5250355,9.908037458
0.422,10.43563822,9.888347571,10.04235041,10.09749917,10.02702062,9.75185159,10.16333227,9.704658431,9.783853768,9.83333062,10.28224126,10.5251709,9.908273386
0.42205,10.43573168,9.888584307,10.04258687,10.09773642,10.02725752,9.752090516,10.16350237,9.704896253,9.784089629,9.833540041,10.2824767,10.52530434,9.908508143
0.4221,10.43582517,9.888819885,10.04282221,10.09797247,10.02749318,9.752328082,10.16367179,9.705132721,9.784324601,9.833748546,10.28271108,10.52543582,9.90874173
0.42215,10.43591866,9.889054305,10.04305642,10.09820736,10.0277276,9.752564301,10.16384064,9.705367728,9.784558697,9.833956145,10.28294439,10.52556538,9.908974144
0.4222,10.43601185,9.889287572,10.04328952,10.09844108,10.0279608,9.752799186,10.164009,9.705601308,9.784791979,9.834162865,10.28317667,10.52569304,9.909205392
0.42225,10.43610458,9.889519697,10.04352152,10.09867365,10.02819279,9.753032748,10.16417681,9.705833613,9.78502451,9.834368615,10.2834079,10.52581886,9.90943549
0.4223,10.43619707,9.889750695,10.04375241,10.09890507,10.02842358,9.753265001,10.16434389,9.706064718,9.785256307,9.83457332,10.28363807,10.52594287,9.909664457
0.42235,10.43628945,9.88998058,10.0439822,10.09913534,10.02865316,9.75349596,10.16451004,9.706294662,9.785487328,9.834777095,10.2838672,10.5260651,9.909892309
